age,workclass,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country
24, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,15, United-States
22, Private, HS-grad,9, Never-married, Sales, Unmarried, White, Female,40, United-States
24, Private, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,40, United-States
42, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States
55, Federal-gov, Bachelors,13, Separated, Other-service, Unmarried, White, Female,72,
40, State-gov, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,20, United-States
61, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40, Japan
58, Self-emp-not-inc, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Male,72, United-States
39, State-gov, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,40, United-States
45, Self-emp-not-inc, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States
25, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,45, United-States
69,, Doctorate,16, Married-civ-spouse,, Husband, White, Male,50, United-States
36, Private, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Male,60,
34, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
45, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States
27,, 12th,8, Married-civ-spouse,, Husband, Black, Male,45, United-States
28, Private, Some-college,10, Separated, Handlers-cleaners, Not-in-family, Black, Male,40, United-States
27, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,60, United-States
41, State-gov, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,40, United-States
18, State-gov, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,30, United-States
44, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States
47, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,45, United-States
36, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
66, Private, Preschool,1, Widowed, Priv-house-serv, Other-relative, White, Female,40, Guatemala
33, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,45, United-States
39, Local-gov, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States
30, Private, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,40, United-States
34, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
62, Self-emp-not-inc, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,32, United-States
21, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,45, United-States
50, Self-emp-inc, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States
30, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States
43, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
19, Private, Some-college,10, Never-married, Other-service, Other-relative, White, Female,40, United-States
26, Federal-gov, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,50, Japan
50, Private, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,65, Canada
45, Federal-gov, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States
46, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,50, United-States
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,15, United-States
56, Private, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
25, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,40, United-States
47, Private, Masters,14, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,42, India
23, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,45, United-States
51, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female,20, United-States
19, Private, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,25, United-States
33, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
32, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,80, United-States
52, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States
36, Private, Some-college,10, Separated, Other-service, Other-relative, Black, Female,40, United-States
34, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States
26,, HS-grad,9, Never-married,, Own-child, White, Female,40, United-States
26, Self-emp-inc, 12th,8, Married-civ-spouse, Sales, Husband, Other, Male,98, Dominican-Republic
35, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
58, Federal-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States
32, Private, 11th,7, Divorced, Craft-repair, Own-child, White, Male,50, United-States
23, Private, Some-college,10, Never-married, Other-service, Other-relative, White, Female,40, United-States
28, Self-emp-not-inc, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Male,40, United-States
20, Private, 10th,6, Never-married, Other-service, Other-relative, White, Male,35, Mexico
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,20, United-States
56, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States
26, Private, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,40, United-States
43, State-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,36, United-States
45, Self-emp-not-inc, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,35, United-States
34, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,50, United-States
54, Private, 1st-4th,2, Married-civ-spouse, Other-service, Husband, White, Male,35, Mexico
51, Local-gov, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,40, United-States
58, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,60, United-States
49, Private, Assoc-acdm,12, Separated, Adm-clerical, Not-in-family, White, Female,40, United-States
21, Private, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,40, United-States
44, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,40, United-States
26, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,50, United-States
39, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States
19,, HS-grad,9, Never-married,, Own-child, White, Male,40, United-States
37, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States
49, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,32, United-States
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,40, United-States
60, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,40, United-States
28, Federal-gov, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Male,40, United-States
23, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,30, United-States
44, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,45, United-States
19, State-gov, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,12, United-States
37, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
41, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,38, United-States
56, Federal-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
44, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,54, United-States
30, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,36, Vietnam
23, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,40, United-States
44, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States
38, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,70, United-States
32, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,50, United-States
57, Self-emp-not-inc, Masters,14, Never-married, Farming-fishing, Not-in-family, White, Male,20, United-States
35, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States
48, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States
32, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,99, United-States
76, Federal-gov, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,15, United-States
57, Local-gov, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Black, Female,30, United-States
58,, Some-college,10, Never-married,, Not-in-family, White, Female,40, United-States
51, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States
50, Private, 10th,6, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States
38, Private, HS-grad,9, Married-AF-spouse, Other-service, Wife, White, Female,25, United-States
53, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States
59, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,20, United-States
23, Private, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,40, United-States
44, Private, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States
23, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,40, United-States
23, Private, Assoc-acdm,12, Never-married, Sales, Own-child, White, Male,20, United-States
44, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
30, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States
28, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States
46, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States
34, Local-gov, Preschool,1, Never-married, Adm-clerical, Own-child, Black, Female,25, United-States
38, Private, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,45, United-States
26, Private, Some-college,10, Never-married, Sales, Not-in-family, Black, Female,37, United-States
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
28, Private, Some-college,10, Never-married, Sales, Own-child, Black, Male,40, United-States
33, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,19, India
43, Private, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States
30, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,40, China
59, State-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States
26, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States
28, Private, Some-college,10, Never-married, Tech-support, Own-child, Black, Male,24, United-States
48, Self-emp-not-inc, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,40, United-States
49, Private, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female,35, United-States
41, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,30, United-States
49, Private, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States
37, State-gov, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Male,40, United-States
18, Private, 12th,8, Never-married, Sales, Own-child, White, Female,8, United-States
61, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States
26, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,48, United-States
66, Private, Bachelors,13, Widowed, Other-service, Not-in-family, White, Male,12, United-States
68, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States
27, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, White, Female,40, United-States
66, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,7, United-States
28, Private, 10th,6, Never-married, Other-service, Unmarried, White, Female,15, United-States
26, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States
25,, HS-grad,9, Never-married,, Unmarried, Black, Female,40, United-States
46, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,48, United-States
62,, Bachelors,13, Married-civ-spouse,, Husband, White, Male,40, United-States
35, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States
26, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,60, United-States
40, Private, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Female,40, United-States
31, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,45, Honduras
52, Private, HS-grad,9, Widowed, Transport-moving, Not-in-family, White, Male,40, United-States
61, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,12, United-States
39, State-gov, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
